Type	Filename	Filename with path	Base filename	Line	Column	Column(0 indexed)	Message level	Message number	Message number (4 digits)	Message text	Message help file	Verbose text	Rule	Group id
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1313	12	11	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1313	12	11	1	3390	3390	 Expression is equivalent to: "(a && b) || c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1324	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1324	12	11	1	3390	3390	 Expression is equivalent to: "(a && d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1325	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1325	7	6	1	3390	3390	 Expression is equivalent to: "a ? (b && d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1326	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1326	7	6	1	3390	3390	 Expression is equivalent to: "a ? b : (c && d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1339	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1339	7	6	1	3390	3390	 Expression is equivalent to: "a || (b * c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1340	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1340	7	6	1	3390	3390	 Expression is equivalent to: "a || (b / c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1341	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1341	7	6	1	3390	3390	 Expression is equivalent to: "a || (b % c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1342	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1342	7	6	1	3390	3390	 Expression is equivalent to: "a || (b + c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1343	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1343	7	6	1	3390	3390	 Expression is equivalent to: "a || (b - c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1344	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1344	7	6	1	3390	3390	 Expression is equivalent to: "a || (b & c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1345	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1345	7	6	1	3390	3390	 Expression is equivalent to: "a || (b | c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1346	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1346	7	6	1	3390	3390	 Expression is equivalent to: "a || (b ^ c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1347	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1347	7	6	1	3390	3390	 Expression is equivalent to: "a || (b << c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1348	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1348	7	6	1	3390	3390	 Expression is equivalent to: "a || (b >> c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1349	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1349	7	6	1	3390	3390	 Expression is equivalent to: "a || (b < c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1350	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1350	7	6	1	3390	3390	 Expression is equivalent to: "a || (b <= c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1351	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1351	7	6	1	3390	3390	 Expression is equivalent to: "a || (b >= c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1352	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1352	7	6	1	3390	3390	 Expression is equivalent to: "a || (b > c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1353	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1353	7	6	1	3390	3390	 Expression is equivalent to: "a || (b == c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1354	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1354	7	6	1	3390	3390	 Expression is equivalent to: "a || (b != c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1355	7	6	1	3397	3397	 Extra parentheses recommended. A binary operation is the operand of a binary operator with different precedence.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3397.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1355	7	6	1	3390	3390	 Expression is equivalent to: "a || (b && c)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1367	11	10	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1367	11	10	1	3390	3390	 Expression is equivalent to: "(a || d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1368	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1368	7	6	1	3390	3390	 Expression is equivalent to: "a ? (b || d) : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1369	7	6	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1369	7	6	1	3390	3390	 Expression is equivalent to: "a ? b : (c || d)"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1384	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1384	12	11	1	3390	3390	 Expression is equivalent to: "(a * d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1385	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1385	12	11	1	3390	3390	 Expression is equivalent to: "(a / d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1386	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1386	12	11	1	3390	3390	 Expression is equivalent to: "(a % d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1387	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1387	12	11	1	3390	3390	 Expression is equivalent to: "(a + d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1388	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1388	12	11	1	3390	3390	 Expression is equivalent to: "(a - d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1389	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1389	12	11	1	3390	3390	 Expression is equivalent to: "(a & d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1390	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1390	12	11	1	3390	3390	 Expression is equivalent to: "(a | d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1391	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1391	12	11	1	3390	3390	 Expression is equivalent to: "(a ^ d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1392	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1392	12	11	1	3390	3390	 Expression is equivalent to: "(a << d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1393	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1393	12	11	1	3390	3390	 Expression is equivalent to: "(a >> d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1394	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1394	12	11	1	3390	3390	 Expression is equivalent to: "(a < d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1395	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1395	12	11	1	3390	3390	 Expression is equivalent to: "(a <= d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1396	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1396	12	11	1	3390	3390	 Expression is equivalent to: "(a >= d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1397	12	11	1	3396	3396	 Extra parentheses recommended. A binary operation is the operand of a conditional operator.	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3396.html	The precedence of operators within expressions should be made explicit	M3CM Rule-12.1	5
++ WARNING ++	Rule-12.01.c	C:\PRQA\QA-Framework-1.0.5\samples\M3CM_Examples\src\Rule-12.01.c	Rule-12	1397	12	11	1	3390	3390	 Expression is equivalent to: "(a > d) ? b : c"	C:\PRQA\QA-Framework-1.0.5\components\qac-8.2.2\doc-en_US\messages\3390.html	Sub-Messages	0.5	0
